Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
RAPGEF4	-0.9433598348806626	-1.05293547969442	5	8	0.356643356643357	0.4863	0.16488718920432707	0.9459107737294941
TFAP2B	-1.0755212123427598	-0.9120858029201214	5	5	0.609390609390609	0.3151	-0.26037048302716553	0.9122813611495993
DDX1	-1.0941248017782281	-1.9049901732183656	1	97	8.64999135000865e-4	0.8282	0.913918225806679	0.9966402942485953
TRIB2	-1.3431684076927708	-0.8540508293546248	4	4	0.461538461538462	0.1704	-0.8023449195899747	0.8845589878639948
FAM3C	-1.8825692920509511	-1.4223019580579845	14	26	0.310689310689311	0.2265	-0.5950061630511461	0.8875432946002036
SHC3	-1.8790750708393649	-1.182564572890008	11	12	0.576423576423576	0.1433	-0.9985355330231043	0.8669080950377962
PSMF1	-1.3213080881079005	-1.5457595433430826	24	38	0.483516483516484	0.5444	0.28011123146885253	0.961675543155003
PIGC	-0.15818101630198333	-0.7645436004508563	1	3	0.326673326673327	0.9168	1.057084776435019	1
ELMO1	-0.7527268443489241	-1.182564572890008	10	12	0.664335664335664	0.7012	0.6162265273041431	0.9880986128754164
BAP1	-1.2880093409219606	-1.5428362010187868	26	37	0.557442557442557	0.5741	0.32083330982636904	0.9717404359857427
SPOCK2	-0.4725158901779765	-0.6598318893187431	2	2	0.58041958041958	0.5435	0.3414954768850826	0.961675543155003
FAM168A	-1.6360436650891426	-1.4426629380281555	1	28	8.34999165000835e-4	0.3304	-0.25254624078970966	0.9151503535522895
PIK3R3	-2.825974511935779	-1.92874938100527	61	102	0.446553446553447	0.1551	-1.0087111251101073	0.8702757989725652
NR4A3	-0.27432350205150957	-0.6598318893187431	1	2	0.315684315684316	0.7445	0.7028196798827071	0.98980147971824906
TSC1	-1.7437232510921936	-1.24298403431473	13	15	0.577422577422577	0.2061	-0.6984332395569001	0.8862228255288949
UBXN4	-1.7125991204150979	-1.2648321785273948	15	16	0.684315684315684	0.2247	-0.6082392421510582	0.8875432946002036
NDRG1	-1.1502406413138078	-1.513468440047629	36	36	0.929070929070929	0.6308	0.4624053456007608	0.9824997172092734
SEPTIN8	-1.3465266665174003	-1.3023047480109295	15	18	0.617382617382617	0.3914	-0.06000217455718979	0.9230816677368406
DOCK2	-0.30775207623182	-1.2648321785273948	4	16	0.222777222777223	0.9672	1.3000818542877446	1
TBC1D5	-0.9860626036572836	-1.1114550179474953	1	10	0.010839891601084	0.4975	0.1863256496020686	0.9489239261854665
ZNF592	-0.25950324409403697	-1.1114550179474953	7	10	0.663336663336663	0.9566	1.2659495280590645	1
DHX38	-1.9280588070811806	-1.4769036148643104	33	33	0.874125874125874	0.2258	-0.5852430765658949	0.8875432946002036
NUP205	-1.7411276715915884	-1.506973536405177	22	34	0.453546453546454	0.3084	-0.29438039836010765	0.9099275102708233
APPBP2	-1.6858131648806016	-1.8140350463435841	1	82	2.53999746000254e-4	0.4907	0.15069943375228914	0.947445781977882
ANKS1A	-2.1107050686829116	-1.3105829918693954	4	19	0.042789572104279	0.1257	-1.0818567916365558	0.8565252799478896
KIAA0232	-1.333099914961857	-1.1114550179474953	8	10	0.487512487512487	0.3069	-0.3293510987164101	0.9084571403162361
DYRK2	-1.825711059853465	-1.271601813261433	15	17	0.609390609390609	0.1918	-0.7604643075460022	0.8862228255288949
ANP32B	-2.6213847352057473	-1.4554162647604654	3	30	0.00889991100088999	0.0827	-1.5103576878727376	0.8419427379971166
NECTIN2	-0.1373675056592104	-1.3298777509165731	13	20	0.68631368631368606	0.9986	1.6202366452350256	1
RABGGTA	-2.461051104406557	-1.3023047480109295	2	18	0.00487995120048799	0.0701	-1.5722362007832065	0.8369307399156992
RAD54L	-0.9135858270951761	-0.9730256951716026	2	6	0.103896103896104	0.4535	0.0935867258841756	0.940077248392616
PRCC	-3.3122142075071785	-1.4310251125001274	2	27	0.001189988100119	0.028	-2.41637093807304	0.7686087323471043
TFG	-3.2049500348297735	-1.9275684020265735	1	104	5.999994000006e-6	0.0963	-1.4318579787905377	0.8470423887077344
RYR2	-0.6825543377346392	-0.6598318893187431	1	2	0.10989010989011	0.3692	-0.041425256749968456	0.9227632044128173
HTRA1	-1.379880307705203	-1.05293547969442	1	8	0.00530994690053099	0.2562	-0.491979890305166	0.8955701894152898
THRSP	-3.6580299422041516	-1.390841024037652	11	24	0.143856143856144	0.0163	-2.9719849764405586	0.7533749387492191
TNR	-0.569491895722714	-1.018453550896148	7	7	0.829170829170829	0.7324	0.686522401757958	0.9890879266503729
TFAP2C	-1.1240500828408204	-0.9730256951716026	5	6	0.458541458541459	0.3297	-0.23778447745630102	0.9151503535522895
FRZB	-2.533806535662542	-1.05293547969442	6	8	0.233766233766234	0.0313	-2.2283844772955486	0.777371679174495
STAM	-0.7628995183195506	-1.5176943727136254	35	35	0.951048951048951	0.8498	0.9499783040900965	0.9994030899940309
DPF2	-2.2551563914349018	-1.4791567415577298	26	31	0.61038961038961	0.145	-0.9901346457013909	0.8669080950377962
PROX1	-0.505808403681925	-1.2006073946909588	1	13	0.028359716402836	0.8672	0.9930846038418848	0.9996790234652138
CREBBP	-0.7512707924046262	-1.388833637652593	1	23	0.00844991550084499	0.8008	0.8284539889347997	0.9913381361698316
KAT6A	-1.1830961209508422	-1.2199258623690674	14	14	0.823176823176823	0.4387	0.05174754536089719	0.9357728322421824
N4BP2L2	-0.3238627980823265	-1.1525232599883395	5	11	0.402597402597403	0.9414	1.184140548392604	1
GOLGA1	-2.389699250444675	-1.1525232599883395	11	11	0.606393606393606	0.0521	-1.7679017198762983	0.8195191716783378
EVPL	-2.6262688104541563	-1.24298403431473	14	15	0.564435564435564	0.0471	-1.9294116279655504	0.8195191716783378
NRCAM	-0.7284458937137581	-0.9120858029201214	4	5	0.4995004995005	0.5313	0.29255846105833294	0.956937298887942
PCSK5	-1.314287864308982	-1.271601813261433	1	17	0.002919970800292	0.3995	-0.05858270449626231	0.9254735654789461
HOXB13	-0.3564691645374959	-1.2199258623690674	14	14	0.943056943056943	0.9422	1.213197891639253	1
KAT2B	-1.7106200408600847	-1.3298777509165731	13	20	0.396603396603397	0.2514	-0.5173059208594399	0.8955701894152898
RPGR	-0.9269226934099712	-1.4000959100383406	17	25	0.542457542457542	0.7061	0.6241036587930695	0.9880986128754164
FRAT1	-1.1547432745507353	-1.24298403431473	4	15	0.107892107892108	0.4697	0.12307859587981591	0.9445155406879793
EDA	-2.304244076459903	-1.6151872530944305	45	46	0.849150849150849	0.173	-0.8391071106709959	0.8860883887398184
DDX17	-3.096075008786556	-1.7716980361219479	53	74	0.529470529470529	0.0784	-1.5686583745893654	0.8396185549230313
BCL2L2	-0.4365642938055488	-1.182564572890008	4	12	0.254745254745255	0.8973	1.0694853681374767	1
TANK	-4.294412527968741	-1.567336935446699	3	41	0.001709982900171	0.0065	-3.4162573970667416	0.7058439317358587
CASP10	-0.4738913630780162	-1.05293547969442	3	8	0.255744255744256	0.8143	0.8713337437024522	0.9930625152490995
APBB2	-2.1104266438655594	-1.4426629380281555	1	28	2.77999722000278e-4	0.1665	-0.8720683607309893	0.8779721201433576
PMM1	-1.7466648079636684	-1.2006073946909588	1	13	0.001389986100139	0.1876	-0.7804864672404259	0.8862228255288949
KLK6	-0.9883017609367161	-0.9120858029201214	5	5	0.634365634365634	0.3633	-0.1214203572730192	0.9227632044128173
CELF1	-0.8491950825104125	-1.2199258623690674	1	14	0.010839891601084	0.6531	0.5208944485807088	0.9857184615783694
OSTF1	-1.8325192517158695	-1.3023047480109295	6	18	0.118881118881119	0.1976	-0.7194175259357508	0.8862228255288949
ABCC2	-1.6042618813938563	-1.567336935446699	29	41	0.544455544455544	0.4032	-0.04625655411759397	0.9272881079941273
ARHGEF1	-1.133822069976526	-1.271601813261433	8	17	0.27972027972028	0.4947	0.18909010761945566	0.948441140220968
UPF1	-2.3884804888511626	-1.7039772948090492	3	60	0.00530994690053099	0.1853	-0.8189786847519022	0.8862228255288949
COPS5	-4.315414177825488	-3.1794871110728664	301	631	0.3996003996004	0.1541	-1.007634354386674	0.8702757989725652
GPKOW	-0.6280431492312604	-1.388833637652593	23	23	0.939060939060939	0.8694	0.988576921591429	0.9998106768985962
MAP4K1	-0.19088116962631294	-1.182564572890008	12	12	0.964035964035964	0.9864	1.4217030735121516	1
SMARCD2	-2.140474491168968	-1.5800901984894173	35	44	0.61038961038961	0.203	-0.6995140513876845	0.8862228255288949
PTPRN2	-0.359301814133549	-0.8540508293546248	1	4	0.133866133866134	0.7958	0.8115826877118283	0.9913381361698316
BAD	-2.2148001624602784	-1.352269026482194	1	22	2.77999722000278e-4	0.1191	-1.1480203116996328	0.8518422523944789
GCDH	-0.20205499631601795	-1.2199258623690674	12	14	0.845154845154845	0.9879	1.4301571714687877	1
FOXJ1	-0.4228314058976993	-1.333928770978115	9	21	0.373626373626374	0.9493	1.2373535677055454	1
TNFRSF14	-0.9575196060889205	-1.333928770978115	15	21	0.558441558441558	0.6523	0.5111980793091212	0.9857184615783694
RIT1	-0.7093043992901371	-1.1114550179474953	6	10	0.416583416583417	0.6885	0.5975718362498681	0.9880986128754164
SNAPC3	-0.8107226151639264	-1.018453550896148	3	7	0.203796203796204	0.5502	0.31764837659292255	0.9632068926606167
EMG1	-1.3007343821831483	-1.182564572890008	4	12	0.122877122877123	0.3568	-0.1694113065878641	0.9227632044128173
GLMN	-1.0173868308376566	-1.3023047480109295	12	18	0.485514485514486	0.5916	0.3865887138795247	0.9760017899857867
KAT5	-3.600744521161124	-1.9024852019210594	5	98	0.00563994360056399	0.0462	-1.934097260406758	0.8187098187688157
BRF1	-0.49500288945886917	-1.05293547969442	7	8	0.73026973026973	0.7988	0.8395655505910318	0.9913381361698316
USP13	-0.787063132135692	-1.4554162647604654	26	30	0.775224775224775	0.8213	0.8657629409894293	0.9945817560282918
DVL3	-0.9065003034554695	-1.6482707237268654	1	51	0.00259299740700259	0.8246	0.8998737094212685	0.9950630733559384
DDX11	-1.9386156983944407	-1.3298777509165731	17	20	0.585414585414585	0.1671	-0.8270784538508817	0.8779721201433576
USP7	-2.3139276908402637	-2.0700923544248115	89	141	0.519480519480519	0.3436	-0.26650684097746397	0.92225837530147
CD101	-2.6312073033329972	-0.9120858029201214	2	5	0.015529844701553	0.0175	-2.7387485797975755	0.7533749387492191
CUL5	-2.196357457064095	-2.5773125075019534	163	322	0.435564435564436	0.6112	0.3841490098684074	0.9796286346105918
STMN2	-1.1320493010229626	-1.333928770978115	3	21	0.04709952900471	0.5363	0.27417078785368293	0.9591761675850352
ATP6V0A1	-2.7989917732530074	-1.5800901984894173	2	44	0.001319986800132	0.0824	-1.5215251211426788	0.8419427379971166
RBPMS	-2.372381506051388	-2.239692160516673	3	187	0.001709982900171	0.398	-0.14167405615075512	0.9240240843253278
EXT2	-0.7784281796281114	-1.271601813261433	7	17	0.277722277722278	0.7258	0.6768357469353642	0.9890879266503729
ART4	-0.627264775798028	-0.6598318893187431	1	2	0.125874125874126	0.412	0.05937304882413971	0.9288575412983366
SECISBP2L	-1.552376103393134	-0.9120858029201214	1	5	0.00566994330056699	0.1395	-1.0200524806754327	0.8654880357516548
P2RX5	-0.8270512908801272	-0.6598318893187431	1	2	0.0774592254077459	0.2836	-0.3048574042932084	0.9008871084387998
BHMT	-1.67668999995348	-0.9730256951716026	6	6	0.525474525474525	0.1259	-1.1079035088272287	0.8565252799478896
HGD	-0.7789601448069636	-0.9120858029201214	2	5	0.150849150849151	0.4961	0.21208373404931777	0.948441140220968
PHKB	-0.6770752481742025	-1.1525232599883395	1	11	0.021239787602124	0.7336	0.6794064581611724	0.9890879266503729
MR1	-2.2238792216500514	-1.1114550179474953	7	10	0.272727272727273	0.0635	-1.6529960250085285	0.8261936587527342
HLA-C	-1.2320235289331785	-1.564949928798936	26	42	0.486513486513487	0.6173	0.41659164103161983	0.9796286346105918
FATE1	-1.8681328615746138	-1.6727318809418674	52	53	0.887112887112887	0.3301	-0.23553892841541088	0.9151503535522895
NKD2	-1.2434229382601052	-1.1525232599883395	4	11	0.140859140859141	0.3725	-0.12989396722254654	0.9227632044128173
LHX4	-1.7339979038516837	-1.4310251125001274	2	27	0.00772992270077299	0.2801	-0.3891659004359811	0.9008871084387998
SMARCE1	-3.8004166576527214	-1.7716980361219479	67	74	0.728271728271728	0.0235	-2.4029158774535415	0.7580273297971408
CAVIN3	-1.158064356587569	-1.5428362010187868	28	37	0.627372627372627	0.6439	0.4844372541024841	0.9840396353461491
RFK	-0.9782813907303858	-1.0884528409990617	8	9	0.636363636363636	0.4832	0.16144945056517915	0.9446740701910126
CNKSR1	-1.6138480321605357	-0.9730256951716026	5	6	0.356643356643357	0.1421	-1.008960254002057	0.8665264825387068
POP5	-1.1632802840698244	-1.0884528409990617	2	9	0.0489795102048979	0.375	-0.10965499266379998	0.9227632044128173
MYDGF	-1.0477788881514514	-0.8540508293546248	1	4	0.023189768102319	0.289	-0.31779009923499874	0.9008871084387998
ZKSCAN4	-2.198261360711946	-1.2006073946909588	9	13	0.318681318681319	0.0845	-1.425958883703036	0.8446562229536044
BORCS5	-0.9196542579568404	-0.9730256951716026	4	6	0.352647352647353	0.4497	0.0840321189515454	0.940077248392616
RNF34	-0.49273732070744924	-1.05293547969442	5	8	0.480519480519481	0.79990000000000006	0.8429747321113024	0.9913381361698316
TMEM54	-0.04928494884386697	-0.8540508293546248	4	4	0.972027972027972	0.9947	1.3201320996906838	1
MAL2	-1.1479370106682298	-1.2006073946909588	1	13	0.00565994340056599	0.454	0.07528241711383203	0.940077248392616
TOMM40L	-0.5840718453293555	-0.7645436004508563	1	3	0.0957290427095729	0.537	0.3146202452171896	0.9591761675850352
UBE2F	-0.7080503176491895	-1.018453550896148	5	7	0.480519480519481	0.6283	0.47464804788243553	0.9818169660866426
PIGT	-0.771900588490422	-1.1114550179474953	10	10	0.837162837162837	0.6467	0.504557632150063	0.9840396353461491
IGSF8	-0.23977660670166195	-1.352269026482194	12	22	0.542457542457542	0.9894	1.4807162793858557	1
FBXO32	-0.5624450469646168	-0.8540508293546248	3	4	0.473526473526474	0.6269	0.4783480054399746	0.9815286520218767
TRIM63	-0.9891617981765005	-1.4824014267749763	18	32	0.435564435564436	0.7103	0.6317935671081849	0.9880986128754164
PPP2R3C	-1.4501988837874127	-1.352269026482194	1	22	0.001639983600164	0.3717	-0.13034366020972757	0.9227632044128173
L3MBTL2	-1.5339102679412326	-1.352269026482194	2	22	0.01219987800122	0.3333	-0.24176267492169953	0.9161652296807956
SLC35B4	-1.1575746885204796	-0.7645436004508563	1	3	0.023749762502375	0.2039	-0.6851794466297171	0.8862228255288949
GFM2	-1.4278300031964206	-1.0884528409990617	6	9	0.324675324675325	0.2522	-0.4973362539706158	0.8955701894152898
UBE2E3	-1.5278736068817051	-1.7039772948090492	48	60	0.681318681318681	0.5089	0.21070050216569536	0.9500995949371491
WBP2	-0.764724988902556	-1.0884528409990617	1	9	0.020739792602074	0.6258	0.4744031573167614	0.9815286520218767
FBXW5	-1.7022675071332158	-1.390841024037652	1	24	8.34999165000835e-4	0.2819	-0.4082389524796379	0.9008871084387998
MUL1	-1.2381576873413402	-1.24298403431473	3	15	0.0602793972060279	0.4218	0.006731809770250822	0.9288801842394171
ZNF566	-0.2789949135584501	-0.6598318893187431	2	2	0.725274725274725	0.7389	0.6943032375734184	0.9890879266503729
RILPL2	-0.501491256350475	-0.8540508293546248	4	4	0.749250749250749	0.677	0.5783361604254762	0.987837499435897
TMBIM1	-1.9344641524623531	-0.8540508293546248	1	4	0.002919970800292	0.0605	-1.7723021605523053	0.8233007566051005
GTPBP3	-2.479626850804802	-1.1525232599883395	2	11	0.00794992050079499	0.0459	-1.8964066056544124	0.8187098187688157
ATP6V1E2	-2.1188097439203446	-0.9120858029201214	2	5	0.028379716202838	0.0501	-1.9224432239538418	0.8195191716783378
RNF166	-1.575886241752001	-1.564949928798936	7	42	0.0706192938070619	0.413	-0.013684635888862524	0.9288575412983366
SYAP1	-2.8896441528605696	-0.9730256951716026	1	6	2.14999785000215e-4	0.0115	-3.0176723473487272	0.7533749387492191
ADIPOR1	-0.902031051827606	-1.1114550179474953	5	10	0.284715284715285	0.5546	0.3111915242274429	0.9653958798773995
TMEM230	-1.271716171884337	-0.9730256951716026	5	6	0.424575424575425	0.2588	-0.4702813897969362	0.8955701894152898
EXOC4	-1.9355744424991608	-1.5428362010187868	5	37	0.037269627303727	0.2568	-0.4944671447180206	0.8955701894152898
AZIN2	-0.3144025987626188	-0.6598318893187431	2	2	0.696303696303696	0.703	0.6297515473832614	0.9880986128754164
MAGOHB	-0.8799000347018109	-1.4000959100383406	1	25	0.00563994360056399	0.7361	0.6861253715921476	0.9890879266503729
KIAA1191	-2.4427365542383326	-1.2006073946909588	1	13	2.77999722000278e-4	0.0574	-1.7753902355818456	0.8195191716783378
EMID1	-0.2449133231763984	-0.9730256951716026	1	6	0.130869130869131	0.9302	1.1463964368692232	1
JAKMIP2	-2.2777525154690794	-1.2006073946909588	11	13	0.461538461538462	0.0734	-1.539576552917376	0.8371255775386528
ISOC2	-0.18900592113001935	-1.05293547969442	8	8	0.947052947052947	0.9721	1.3000235300858953	1
FERMT2	-0.45319909170346107	-1.5760400316909873	43	43	0.976023976023976	0.9732	1.395254129896602	1
KIFC2	-0.5191471979714805	-1.018453550896148	2	7	0.156843156843157	0.7692	0.7635061762466806	0.9912816642712238
TTC17	-0.5347214637974735	-1.1525232599883395	11	11	0.894105894105894	0.8285	0.8828273959840045	0.9966402942485953
CLUAP1	-1.8763781518269704	-1.352269026482194	17	22	0.518481518481518	0.1944	-0.6975840017191218	0.8862228255288949
ACD	-2.0341934226300107	-1.6955821151212314	45	59	0.608391608391608	0.2874	-0.3972724044829412	0.9008871084387998
PBXIP1	-2.2451545619074347	-1.4223019580579845	2	26	0.004329956700433	0.1322	-1.0637347784941604	0.8621196311942358
FAM131C	-0.5662456691577482	-1.0884528409990617	9	9	0.865134865134865	0.7732	0.7652623322046554	0.9912816642712238
RPE	-1.754314287636786	-1.6238503903623915	37	48	0.616383616383616	0.3595	-0.16195581036582765	0.9227632044128173
VOPP1	-1.6140480595856999	-1.24298403431473	1	15	0.001639983600164	0.2551	-0.5175617178955711	0.8955701894152898
UBE2W	-3.24867842571793	-1.7671305144164378	18	69	0.113886113886114	0.0623	-1.762950459772652	0.8236495809316051
TMEM45B	-0.5766724485959158	-0.7645436004508563	2	3	0.337662337662338	0.5431	0.3275197707588278	0.9615759227760773
EXOSC8	-2.6266982968037915	-1.6120651773771604	14	45	0.138861138861139	0.1151	-1.2352405739898231	0.8518422523944789
ARRDC3	-0.35095785256260686	-1.0884528409990617	4	9	0.371628371628372	0.9113	1.0807533202773165	1
RGMA	-0.4017228122815658	-1.2199258623690674	14	14	0.936063936063936	0.9229	1.1496143556380065	1
TMEM159	-0.3461043178928552	-0.9730256951716026	3	6	0.397602397602398	0.8716	0.9870735078159554	1
SH3KBP1	-0.867212926705361	-1.4223019580579845	26	26	0.926073926073926	0.7473	0.7175859990575585	0.9899697686611657
CREB3L1	-2.464215874068146	-1.4310251125001274	15	27	0.28971028971029	0.0943	-1.3271244960779203	0.8462464000949729
SPSB1	-1.372612225921354	-0.9120858029201214	5	5	0.531468531468531	0.197	-0.7336689621128983	0.8862228255288949
SKA1	-1.2954555897299982	-1.5428362010187868	2	37	0.00975990240097599	0.5703	0.3114582986914926	0.9690503450658546
RNF25	-0.6474759222561585	-1.1114550179474953	2	10	0.0899291007089929	0.7305	0.689445265854628	0.9890879266503729
APH1A	-0.9163809515030171	-1.1525232599883395	1	11	0.011679883201168	0.5598	0.33744301257638665	0.9665294281199508
AIDA	-1.5671959772772257	-1.1525232599883395	6	11	0.237762237762238	0.2287	-0.5925596808667407	0.8875432946002036
PINX1	-1.1699012696059576	-1.4769036148643104	21	33	0.491508491508492	0.5996	0.3982465460922273	0.9776151412975277
ARL8A	-2.3072421296224035	-1.0884528409990617	7	9	0.306693306693307	0.0532	-1.7860603679364542	0.8195191716783378
TRIM43	-1.2440262333917909	-1.182564572890008	1	12	0.00487995120048799	0.3859	-0.08811303219451991	0.9227632044128173
CCDC127	-0.8891313083827013	-0.8540508293546248	4	4	0.599400599400599	0.3813	-0.05754576276034166	0.9227632044128173
TESC	-1.2608729308649111	-0.9730256951716026	4	6	0.278721278721279	0.2632	-0.4532089524275215	0.8955701894152898
CENPT	-2.5897363454877085	-1.0884528409990617	8	9	0.37962037962038	0.0329	-2.2000381800472026	0.7853586123564004
ZNF775	-0.204107601188494	-1.018453550896148	7	7	0.935064935064935	0.9631	1.245243843907329	1
MOAP1	-1.8471444250155027	-1.0884528409990617	8	9	0.478521478521479	0.1299	-1.1118156209177765	0.86124384964101
DOCK10	-1.8116397597830882	-0.7645436004508563	1	3	0.00516994830051699	0.0566	-1.8254249823929158	0.8195191716783378
SARAF	-1.2450236317062144	-1.2006073946909588	12	13	0.692307692307692	0.3966	-0.06348466493364398	0.9240240843253278
LENG1	-1.4960221385613683	-1.5457595433430826	22	38	0.416583416583417	0.4458	0.06207135386523873	0.9395240545585635
ZBTB9	-0.48496921265938875	-1.4426629380281555	18	28	0.582417582417582	0.9447	1.250703489668326	1
MIEF2	-1.2273243608114621	-0.9730256951716026	6	6	0.624375624375624	0.2783	-0.4003874888037928	0.9006030079968559
SYTL4	-1.3638990523014636	-1.05293547969442	8	8	0.675324675324675	0.2624	-0.46793162403251126	0.8955701894152898
ZNF707	-1.1800179126820105	-1.6694595487314252	16	55	0.198801198801199	0.6952	0.5905205096815309	0.9880986128754164
ULK4	-1.2353830606042904	-0.8540508293546248	2	4	0.105894105894106	0.2088	-0.6255346198323637	0.886255170809055
ZNF524	-0.40938975327979343	-1.05293547969442	2	8	0.164835164835165	0.8597	0.9683944468984961	0.9994030899940309
ENTR1	-1.9279271188878464	-1.5624623482838071	3	40	0.011829881701183	0.2646	-0.4527744362016722	0.8955701894152898
PPCDC	-1.1834167552481856	-1.1114550179474953	9	10	0.627372627372627	0.3796	-0.10693085004338401	0.9227632044128173
TIFA	-0.356056968670476	-1.2648321785273948	16	16	0.95004995004995	0.9524	1.2344652836556833	1
EAF2	-1.3105479290159592	-1.3105829918693954	19	19	0.853146853146853	0.422	4.740899823089768e-5	0.9288801842394171
NXNL1	-1.6488167728708252	-0.8540508293546248	1	4	0.00565994340056599	0.1039	-1.30372827574499	0.8482097883488453
ACSF2	-0.2697702266802783	-1.018453550896148	7	7	0.915084915084915	0.9305	1.1448369097317612	1
ISOC1	-1.1532136585008497	-1.5457595433430826	12	38	0.203796203796204	0.6482	0.48988994567210475	0.984482095047645
GCC1	-1.3280642852494708	-1.567336935446699	6	41	0.0646993530064699	0.5547	0.29974121853955793	0.9653958798773995
GRAMD1A	-1.7784122189062794	-1.24298403431473	3	15	0.037129628703713	0.1956	-0.7468175628843143	0.8862228255288949
HAUS1	-1.0456915053151503	-1.9457004222212335	1	109	8.64999135000865e-4	0.8665	1.01737738186724	0.9996721600567215
PLEKHB2	-1.5086617487291956	-1.3105829918693954	17	19	0.679320679320679	0.3332	-0.26782519142719	0.9161652296807956
OPTN	-1.8720488450704877	-1.5624623482838071	28	40	0.514485514485514	0.2851	-0.3835468226022518	0.9008871084387998
AP2M1	-3.8870483590124483	-2.1155959818289403	102	151	0.525474525474525	0.0416	-1.885661427869782	0.796836957983362
DDIT4L	-1.211851061043557	-0.9120858029201214	2	5	0.0855091449085509	0.2514	-0.4775588431422913	0.8955701894152898
GPRASP2	-1.3784276187186766	-1.390841024037652	24	24	0.876123876123876	0.4342	0.016272333469368686	0.934834363161342
RCN3	-0.6820290152972257	-1.1114550179474953	8	10	0.623376623376623	0.7085	0.6381014302400031	0.9880986128754164
RASD2	-3.501753720612414	-1.24298403431473	1	15	2.0999979000021e-5	0.0127	-3.1505417921259493	0.7533749387492191
HAVCR1	-0.1487054585660484	-0.6598318893187431	1	2	0.461538461538462	0.8748	0.931833719592156	1
RNF183	-2.0930935152297776	-1.05293547969442	6	8	0.281718281718282	0.075	-1.5652085378938745	0.8371255775386528
REPS1	-1.6893821441020922	-1.3105829918693954	2	19	0.011679883201168	0.2517	-0.5121798877755823	0.8955701894152898
ZG16B	-1.4210366186458778	-1.4426629380281555	1	28	0.001379986200138	0.4352	0.028242967875435707	0.9353995652442209
TMCO6	-1.6718686247790877	-1.05293547969442	2	8	0.029239707602924	0.1576	-0.9313579379054843	0.8702757989725652
OTUB2	-1.759716978254773	-1.333928770978115	1	21	8.34999165000835e-4	0.233	-0.5782593359977725	0.8898016608209778
ESS2	-3.1297239690416685	-1.390841024037652	9	24	0.111888111888112	0.0342	-2.279445681359459	0.7922758543817748
ERP27	-0.3683851960457529	-0.9120858029201214	3	5	0.461538461538462	0.819	0.8661745342342784	0.9942676603899242
MBD6	-0.3088622837573477	-0.8540508293546248	2	4	0.380619380619381	0.8388	0.8943233266423534	0.9991398120461925
ZBTB10	-0.5100398817371694	-1.182564572890008	3	12	0.162837162837163	0.8532	0.9641488576677933	0.9994030899940309
MRPL38	-3.7550338641324688	-1.6984045684479603	9	58	0.034959650403496	0.022	-2.456729626036524	0.7576555857927721
SLC25A38	-0.3892238528188545	-0.8540508293546248	1	4	0.122877122877123	0.7738	0.7624987929875785	0.9912816642712238
ASB9	-0.2666021994612085	-1.0884528409990617	9	9	0.934065934065934	0.9484	1.2043713157931644	1
TM4SF19	-0.9015936801678222	-1.018453550896148	5	7	0.427572427572428	0.4887	0.1786943677640869	0.9471886297468635
CMTM5	-1.5686285646068334	-1.6120651773771604	2	45	0.00565994340056599	0.4413	0.05288085462941775	0.9372347666472053
MAGEA2B	-0.9789696199745537	-1.05293547969442	3	8	0.14985014985015	0.4637	0.11130231290921934	0.9442109631503697
MTERF3	-0.7392632671063839	-1.3298777509165731	6	20	0.195804195804196	0.7874	0.8024545144845404	0.9913381361698316
ZMYND19	-2.0879360450344953	-1.390841024037652	2	24	0.00566994330056699	0.159	-0.9137994248973242	0.8702757989725652
SPACA9	-0.018545291145299198	-1.182564572890008	4	12	0.53946053946054	1	1.6687682631750305	1
SPDL1	-3.2752943651713142	-1.388833637652593	4	23	0.016669833301667	0.0282	-2.4512813541916683	0.7686087323471043
YIPF6	-0.33698033703368185	-0.7645436004508563	1	3	0.185814185814186	0.7534	0.745380121624068	0.99065837260677
HOOK2	-0.9134726408204581	-1.567336935446699	40	41	0.914085914085914	0.7909	0.8191077428583118	0.9913381361698316
THAP11	-0.6385789825402816	-1.5760400316909873	20	43	0.398601398601399	0.9226	1.1648991000089954	1
KIF1BP	-3.1658500520306183	-1.6130910036305748	9	47	0.052649473505265	0.0519	-1.9225367791936299	0.8195191716783378
GNPNAT1	-0.580433231401795	-1.1525232599883395	5	11	0.322677322677323	0.8013	0.8175061214121813	0.9913381361698316
INKA1	-0.14510133429722358	-0.6598318893187431	2	2	0.846153846153846	0.8785	0.9384043923674722	1
MRPL53	-3.388174774523567	-1.6238503903623915	5	48	0.013069869301307	0.0363	-2.190204273784899	0.7922758543817748
MOCOS	-0.7214524311274702	-1.2199258623690674	14	14	0.888111888111888	0.7418	0.7003789736523112	0.9893450755807144
REX1BD	-0.44803391726665864	-0.9730256951716026	2	6	0.204795204795205	0.7957	0.8265876624601985	0.9913381361698316
RNF31	-1.0984932506751814	-1.333928770978115	17	21	0.641358641358641	0.556	0.3197429738870266	0.9655825907931503
SGTB	-2.101933690125887	-1.8213807979071541	2	79	0.00167199832800167	0.3127	-0.3257586928683767	0.9122813611495993
RNF125	-1.7610216787862172	-1.182564572890008	3	12	0.0477795222047779	0.1796	-0.8292911252129777	0.8862228255288949
MFSD3	-0.8173867020988419	-0.9120858029201214	5	5	0.68631368631368606	0.4687	0.15086602536242946	0.9445155406879793
