Gene	vegas_p	lfdr	Pvalue
AVP	0.290709290709291	0.865528874355388	1
RPS15AP40	0.290709290709291	0.865528874355388	1
SOWAHD	0.290709290709291	0.865528874355388	1
SETDB1	0.291708291708292	0.8657136511361702	1
RPL7P13	0.291708291708292	0.8657136511361702	1
H3F3AP4	0.291708291708292	0.8657136511361702	1
MIR378D1	0.291708291708292	0.8657136511361702	1
S100P	0.291708291708292	0.8657136511361702	1
CNGA1	0.291708291708292	0.8657136511361702	1
IL21	0.291708291708292	0.8657136511361702	1
NHSL1	0.291708291708292	0.8657136511361702	1
LINC01392	0.291708291708292	0.8657136511361702	1
MBOAT4	0.291708291708292	0.8657136511361702	1
EFR3A	0.291708291708292	0.8657136511361702	1
CYLC2	0.291708291708292	0.8657136511361702	1
MIR3689D2	0.291708291708292	0.8657136511361702	1
MRPL35P2	0.291708291708292	0.8657136511361702	1
HPS6	0.291708291708292	0.8657136511361702	1
HBB	0.291708291708292	0.8657136511361702	1
OR5B1P	0.291708291708292	0.8657136511361702	1
SART1	0.291708291708292	0.8657136511361702	1
PSMA2P1	0.291708291708292	0.8657136511361702	1
ETS1	0.291708291708292	0.8657136511361702	1
SNORA2B	0.291708291708292	0.8657136511361702	1
WASHC4	0.291708291708292	0.8657136511361702	1
MMAB	0.291708291708292	0.8657136511361702	1
LINC02463	0.291708291708292	0.8657136511361702	1
RPL23AP70	0.291708291708292	0.8657136511361702	1
RAD51B	0.291708291708292	0.8657136511361702	1
SNORD113-5	0.291708291708292	0.8657136511361702	1
SNORD114-30	0.291708291708292	0.8657136511361702	1
CYCSP39	0.291708291708292	0.8657136511361702	1
SNORD111	0.291708291708292	0.8657136511361702	1
NCBP3	0.291708291708292	0.8657136511361702	1
FASN	0.291708291708292	0.8657136511361702	1
SLC14A1	0.291708291708292	0.8657136511361702	1
XAB2	0.291708291708292	0.8657136511361702	1
STX10	0.291708291708292	0.8657136511361702	1
RAB3A	0.291708291708292	0.8657136511361702	1
NAPSB	0.291708291708292	0.8657136511361702	1
CHRNA4	0.291708291708292	0.8657136511361702	1
RNU6-992P	0.291708291708292	0.8657136511361702	1
LINC01659	0.291708291708292	0.8657136511361702	1
GRPEL2P2	0.291708291708292	0.8657136511361702	1
PER3	0.292707292707293	0.8658995839698216	1
TRAF5	0.292707292707293	0.8658995839698216	1
ZNF847P	0.292707292707293	0.8658995839698216	1
DNAJC5G	0.292707292707293	0.8658995839698216	1
AK2P2	0.292707292707293	0.8658995839698216	1
YWHAEP5	0.292707292707293	0.8658995839698216	1
KRT18P19	0.292707292707293	0.8658995839698216	1
EIF4BP4	0.292707292707293	0.8658995839698216	1
DHX30	0.292707292707293	0.8658995839698216	1
TMEM14B	0.292707292707293	0.8658995839698216	1
HIST1H2BH	0.292707292707293	0.8658995839698216	1
OR2U2P	0.292707292707293	0.8658995839698216	1
MEI4	0.292707292707293	0.8658995839698216	1
VGLL2	0.292707292707293	0.8658995839698216	1
ABCB8	0.292707292707293	0.8658995839698216	1
RNU5D-2P	0.292707292707293	0.8658995839698216	1
MIR3689D1	0.292707292707293	0.8658995839698216	1
ATP5MC1P7	0.292707292707293	0.8658995839698216	1
PHRF1	0.292707292707293	0.8658995839698216	1
FZD10-AS1	0.292707292707293	0.8658995839698216	1
SNORD113-3	0.292707292707293	0.8658995839698216	1
EXOC3L4	0.292707292707293	0.8658995839698216	1
TNFAIP2	0.292707292707293	0.8658995839698216	1
CYP1A1	0.292707292707293	0.8658995839698216	1
CA7	0.292707292707293	0.8658995839698216	1
TMEM220	0.292707292707293	0.8658995839698216	1
RPS12P28	0.292707292707293	0.8658995839698216	1
HOXB-AS4	0.292707292707293	0.8658995839698216	1
TRMT1	0.292707292707293	0.8658995839698216	1
MIR4530	0.292707292707293	0.8658995839698216	1
MIR1283-2	0.292707292707293	0.8658995839698216	1
BMP7	0.292707292707293	0.8658995839698216	1
ACE2	0.292707292707293	0.8658995839698216	1
RNU6-641P	0.292707292707293	0.8658995839698216	1
NKRF	0.292707292707293	0.8658995839698216	1
MTOR-AS1	0.293706293706294	0.8660866720943575	1
ANGPTL7	0.293706293706294	0.8660866720943575	1
ANGPTL3	0.293706293706294	0.8660866720943575	1
CTTNBP2NL	0.293706293706294	0.8660866720943575	1
SNX27	0.293706293706294	0.8660866720943575	1
LINC01874	0.293706293706294	0.8660866720943575	1
KIAA1211L	0.293706293706294	0.8660866720943575	1
CCDC148	0.293706293706294	0.8660866720943575	1
HACL1	0.293706293706294	0.8660866720943575	1
MME-AS1	0.293706293706294	0.8660866720943575	1
SAP30L	0.293706293706294	0.8660866720943575	1
MRPL14	0.293706293706294	0.8660866720943575	1
PCLO	0.293706293706294	0.8660866720943575	1
OR6B1	0.293706293706294	0.8660866720943575	1
TNKS	0.293706293706294	0.8660866720943575	1
IMPAD1	0.293706293706294	0.8660866720943575	1
SUSD3	0.293706293706294	0.8660866720943575	1
MRPS16	0.293706293706294	0.8660866720943575	1
OR8R1P	0.293706293706294	0.8660866720943575	1
H1FNT	0.293706293706294	0.8660866720943575	1
OR11M1P	0.293706293706294	0.8660866720943575	1
MDM1	0.293706293706294	0.8660866720943575	1
SRRM4	0.293706293706294	0.8660866720943575	1
LINC00384	0.293706293706294	0.8660866720943575	1
RN7SKP2	0.293706293706294	0.8660866720943575	1
AKR1B1P4	0.293706293706294	0.8660866720943575	1
SIX4	0.293706293706294	0.8660866720943575	1
SNORD113-2	0.293706293706294	0.8660866720943575	1
LINC00637	0.293706293706294	0.8660866720943575	1
CYLD	0.293706293706294	0.8660866720943575	1
GTF2IP6	0.293706293706294	0.8660866720943575	1
SLC46A1	0.293706293706294	0.8660866720943575	1
SLFN12L	0.293706293706294	0.8660866720943575	1
CNTD1	0.293706293706294	0.8660866720943575	1
MIR640	0.293706293706294	0.8660866720943575	1
LINC01532	0.293706293706294	0.8660866720943575	1
PPM1N	0.293706293706294	0.8660866720943575	1
HMGN1P32	0.293706293706294	0.8660866720943575	1
MACROD2-AS1	0.293706293706294	0.8660866720943575	1
MIR4755	0.293706293706294	0.8660866720943575	1
RTL3	0.293706293706294	0.8660866720943575	1
RNA5SP525	0.293706293706294	0.8660866720943575	1
RAP1GAP	0.294705294705295	0.8662748928684308	1
LDLRAP1	0.294705294705295	0.8662748928684308	1
RNF19B	0.294705294705295	0.8662748928684308	1
BCAR3	0.294705294705295	0.8662748928684308	1
IRF6	0.294705294705295	0.8662748928684308	1
BPNT1	0.294705294705295	0.8662748928684308	1
ACYP2	0.294705294705295	0.8662748928684308	1
LDB2	0.294705294705295	0.8662748928684308	1
SH3RF2	0.294705294705295	0.8662748928684308	1
HIST1H3E	0.294705294705295	0.8662748928684308	1
RN7SKP51	0.294705294705295	0.8662748928684308	1
LUARIS	0.294705294705295	0.8662748928684308	1
PDGFRL	0.294705294705295	0.8662748928684308	1
TEK	0.294705294705295	0.8662748928684308	1
PRELID1P3	0.294705294705295	0.8662748928684308	1
OR56B4	0.294705294705295	0.8662748928684308	1
TUB-AS1	0.294705294705295	0.8662748928684308	1
APIP	0.294705294705295	0.8662748928684308	1
PDHX	0.294705294705295	0.8662748928684308	1
NDUFA3P2	0.294705294705295	0.8662748928684308	1
LINC02761	0.294705294705295	0.8662748928684308	1
OR6M3P	0.294705294705295	0.8662748928684308	1
TIRAP	0.294705294705295	0.8662748928684308	1
RPL30P11	0.294705294705295	0.8662748928684308	1
MIR1293	0.294705294705295	0.8662748928684308	1
LGR5	0.294705294705295	0.8662748928684308	1
TXNL1P1	0.294705294705295	0.8662748928684308	1
TUNAR	0.294705294705295	0.8662748928684308	1
SIN3A	0.294705294705295	0.8662748928684308	1
TXNL4B	0.294705294705295	0.8662748928684308	1
LINC02139	0.294705294705295	0.8662748928684308	1
NUP88	0.294705294705295	0.8662748928684308	1
HOXB5	0.294705294705295	0.8662748928684308	1
TGIF1	0.294705294705295	0.8662748928684308	1
ANKRD30B	0.294705294705295	0.8662748928684308	1
LINC01919	0.294705294705295	0.8662748928684308	1
SLC25A23	0.294705294705295	0.8662748928684308	1
LILRP2	0.294705294705295	0.8662748928684308	1
PI4KA	0.294705294705295	0.8662748928684308	1
IGLV7-43	0.294705294705295	0.8662748928684308	1
SLC25A43	0.294705294705295	0.8662748928684308	1
TAF12	0.295704295704296	0.8664642226994165	1
S100A7P1	0.295704295704296	0.8664642226994165	1
GCC2-AS1	0.295704295704296	0.8664642226994165	1
MAP3K19	0.295704295704296	0.8664642226994165	1
RPSAP29	0.295704295704296	0.8664642226994165	1
INSYN2B	0.295704295704296	0.8664642226994165	1
ZNF354C	0.295704295704296	0.8664642226994165	1
HCG27	0.295704295704296	0.8664642226994165	1
RN7SKP56	0.295704295704296	0.8664642226994165	1
C7orf50	0.295704295704296	0.8664642226994165	1
LAMTOR4	0.295704295704296	0.8664642226994165	1
RHOBTB2	0.295704295704296	0.8664642226994165	1
RNA5SP288	0.295704295704296	0.8664642226994165	1
RNU6-1167P	0.295704295704296	0.8664642226994165	1
AS3MT	0.295704295704296	0.8664642226994165	1
ELK3	0.295704295704296	0.8664642226994165	1
LINC01058	0.295704295704296	0.8664642226994165	1
RPPH1-2P	0.295704295704296	0.8664642226994165	1
PIGH	0.295704295704296	0.8664642226994165	1
LINC02288	0.295704295704296	0.8664642226994165	1
BTBD6	0.295704295704296	0.8664642226994165	1
BCL7C	0.295704295704296	0.8664642226994165	1
NMTRQ-TTG12-1	0.295704295704296	0.8664642226994165	1
TUBG1	0.295704295704296	0.8664642226994165	1
HILS1	0.295704295704296	0.8664642226994165	1
RNA5SP448	0.295704295704296	0.8664642226994165	1
RNU6-1210P	0.295704295704296	0.8664642226994165	1
ARHGAP35	0.295704295704296	0.8664642226994165	1
NPAS1	0.295704295704296	0.8664642226994165	1
SLC6A16	0.295704295704296	0.8664642226994165	1
LILRB3	0.295704295704296	0.8664642226994165	1
SUSD2	0.295704295704296	0.8664642226994165	1
GAS2L1	0.295704295704296	0.8664642226994165	1
HYPM	0.295704295704296	0.8664642226994165	1
SOCS5P4	0.295704295704296	0.8664642226994165	1
PLA2G2D	0.296703296703297	0.8666546379946898	1
ATG4C	0.296703296703297	0.8666546379946898	1
MIR4735	0.296703296703297	0.8666546379946898	1
EAF1	0.296703296703297	0.8666546379946898	1
EAF1-AS1	0.296703296703297	0.8666546379946898	1
OSBPL10	0.296703296703297	0.8666546379946898	1
LINC00698	0.296703296703297	0.8666546379946898	1
DRD3	0.296703296703297	0.8666546379946898	1
LRRFIP1P1	0.296703296703297	0.8666546379946898	1
ANKRD37	0.296703296703297	0.8666546379946898	1
TRIM36-IT1	0.296703296703297	0.8666546379946898	1
ELOVL2-AS1	0.296703296703297	0.8666546379946898	1
MRPL2	0.296703296703297	0.8666546379946898	1
GAPDHP63	0.296703296703297	0.8666546379946898	1
RN7SKP18	0.296703296703297	0.8666546379946898	1
AKR1D1	0.296703296703297	0.8666546379946898	1
NBN	0.296703296703297	0.8666546379946898	1
RPL5P26	0.296703296703297	0.8666546379946898	1
SYT7	0.296703296703297	0.8666546379946898	1
CCNT1	0.296703296703297	0.8666546379946898	1
TPH2	0.296703296703297	0.8666546379946898	1
CEP83-DT	0.296703296703297	0.8666546379946898	1
ST13P3	0.296703296703297	0.8666546379946898	1
CKAP4	0.296703296703297	0.8666546379946898	1
LINC02375	0.296703296703297	0.8666546379946898	1
RNASE8	0.296703296703297	0.8666546379946898	1
MIR370	0.296703296703297	0.8666546379946898	1
SNORD114-31	0.296703296703297	0.8666546379946898	1
MIR4519	0.296703296703297	0.8666546379946898	1
RPS19P1	0.296703296703297	0.8666546379946898	1
LRRC75B	0.296703296703297	0.8666546379946898	1
MIR4424	0.297702297702298	0.8668461151616264	1
RCOR3	0.297702297702298	0.8668461151616264	1
LINC01338	0.297702297702298	0.8668461151616264	1
DCTN6	0.297702297702298	0.8668461151616264	1
RPS19P6	0.297702297702298	0.8668461151616264	1
CTSL3P	0.297702297702298	0.8668461151616264	1
RNU4-82P	0.297702297702298	0.8668461151616264	1
EEF1AKMT2	0.297702297702298	0.8668461151616264	1
AMIGO2	0.297702297702298	0.8668461151616264	1
RN7SL369P	0.297702297702298	0.8668461151616264	1
SNORD114-20	0.297702297702298	0.8668461151616264	1
RNA5SP447	0.297702297702298	0.8668461151616264	1
MIR516A2	0.297702297702298	0.8668461151616264	1
RNU4ATAC7P	0.297702297702298	0.8668461151616264	1
SLC25A17	0.297702297702298	0.8668461151616264	1
SYN1	0.297702297702298	0.8668461151616264	1
RPS7P12	0.297702297702298	0.8668461151616264	1
SH2D5	0.298701298701299	0.8670386306076017	1
CSMD2	0.298701298701299	0.8670386306076017	1
LINC00276	0.298701298701299	0.8670386306076017	1
ZNF806	0.298701298701299	0.8670386306076017	1
RN7SL411P	0.298701298701299	0.8670386306076017	1
TAFA1	0.298701298701299	0.8670386306076017	1
ROPN1	0.298701298701299	0.8670386306076017	1
RN7SL492P	0.298701298701299	0.8670386306076017	1
UBA6-AS1	0.298701298701299	0.8670386306076017	1
RN7SL808P	0.298701298701299	0.8670386306076017	1
IL2	0.298701298701299	0.8670386306076017	1
ANKRD33B-AS1	0.298701298701299	0.8670386306076017	1
RN7SL200P	0.298701298701299	0.8670386306076017	1
TOMM7	0.298701298701299	0.8670386306076017	1
RNA5SP235	0.298701298701299	0.8670386306076017	1
ANK1	0.298701298701299	0.8670386306076017	1
SPOUT1	0.298701298701299	0.8670386306076017	1
PHBP16	0.298701298701299	0.8670386306076017	1
C11orf65	0.298701298701299	0.8670386306076017	1
RNY4P6	0.298701298701299	0.8670386306076017	1
GSTP1P1	0.298701298701299	0.8670386306076017	1
FAHD2P1	0.298701298701299	0.8670386306076017	1
SNORD114-21	0.298701298701299	0.8670386306076017	1
CFAP161	0.298701298701299	0.8670386306076017	1
PGAM1P12	0.298701298701299	0.8670386306076017	1
ZNF263	0.298701298701299	0.8670386306076017	1
LINC00311	0.298701298701299	0.8670386306076017	1
MTHFSD	0.298701298701299	0.8670386306076017	1
E2F3P1	0.298701298701299	0.8670386306076017	1
CCDC103	0.298701298701299	0.8670386306076017	1
HSD11B1L	0.298701298701299	0.8670386306076017	1
RNU6-165P	0.298701298701299	0.8670386306076017	1
MIR371A	0.298701298701299	0.8670386306076017	1
LRRC3	0.298701298701299	0.8670386306076017	1
LINC00163	0.298701298701299	0.8670386306076017	1
LINC01203	0.298701298701299	0.8670386306076017	1
RTL8A	0.298701298701299	0.8670386306076017	1
LINC02781	0.2997002997003	0.8672321607399909	1
MPP4	0.2997002997003	0.8672321607399909	1
RNA5SP170	0.2997002997003	0.8672321607399909	1
LINC02540	0.2997002997003	0.8672321607399909	1
MTCYBP36	0.2997002997003	0.8672321607399909	1
LIN28B	0.2997002997003	0.8672321607399909	1
PMS2CL	0.2997002997003	0.8672321607399909	1
C1GALT1	0.2997002997003	0.8672321607399909	1
MIR3609	0.2997002997003	0.8672321607399909	1
PEBP4	0.2997002997003	0.8672321607399909	1
ZDHHC20P3	0.2997002997003	0.8672321607399909	1
RPS3AP42	0.2997002997003	0.8672321607399909	1
ADI1P3	0.2997002997003	0.8672321607399909	1
HIST1H2BPS3	0.2997002997003	0.8672321607399909	1
RN7SL452P	0.2997002997003	0.8672321607399909	1
RNU6-328P	0.2997002997003	0.8672321607399909	1
GP2	0.2997002997003	0.8672321607399909	1
ATMIN	0.2997002997003	0.8672321607399909	1
ITGB3	0.2997002997003	0.8672321607399909	1
NPC1	0.2997002997003	0.8672321607399909	1
MICOS13	0.2997002997003	0.8672321607399909	1
SNORD105B	0.2997002997003	0.8672321607399909	1
LMTK3	0.2997002997003	0.8672321607399909	1
PDYN-AS1	0.2997002997003	0.8672321607399909	1
EP300	0.2997002997003	0.8672321607399909	1
MAGEB1	0.2997002997003	0.8672321607399909	1
ETDB	0.2997002997003	0.8672321607399909	1
RNU6-37P	0.300699300699301	0.8674266819661697	1
UQCRH	0.300699300699301	0.8674266819661697	1
EDARADD	0.300699300699301	0.8674266819661697	1
MXD1	0.300699300699301	0.8674266819661697	1
TEX44	0.300699300699301	0.8674266819661697	1
IL17RB	0.300699300699301	0.8674266819661697	1
SIAH2	0.300699300699301	0.8674266819661697	1
HES1	0.300699300699301	0.8674266819661697	1
RNA5SP173	0.300699300699301	0.8674266819661697	1
LEAP2	0.300699300699301	0.8674266819661697	1
PPDPFL	0.300699300699301	0.8674266819661697	1
SBF1P1	0.300699300699301	0.8674266819661697	1
PLEKHF2	0.300699300699301	0.8674266819661697	1
SHB	0.300699300699301	0.8674266819661697	1
MIR3689C	0.300699300699301	0.8674266819661697	1
OR4A4P	0.300699300699301	0.8674266819661697	1
CLMP	0.300699300699301	0.8674266819661697	1
ZNF641	0.300699300699301	0.8674266819661697	1
SNORD113-9	0.300699300699301	0.8674266819661697	1
SNORD114-28	0.300699300699301	0.8674266819661697	1
B2M	0.300699300699301	0.8674266819661697	1
ARID3B	0.300699300699301	0.8674266819661697	1
TNP2	0.300699300699301	0.8674266819661697	1
HOXB4	0.300699300699301	0.8674266819661697	1
LPIN2	0.300699300699301	0.8674266819661697	1
ANKEF1	0.300699300699301	0.8674266819661697	1
LINC01370	0.300699300699301	0.8674266819661697	1
GNB1L	0.300699300699301	0.8674266819661697	1
C1QTNF12	0.301698301698302	0.8676221706935134	1
MYOG	0.301698301698302	0.8676221706935134	1
SPAST	0.301698301698302	0.8676221706935134	1
CXCL11	0.301698301698302	0.8676221706935134	1
LINC01094	0.301698301698302	0.8676221706935134	1
SCD5	0.301698301698302	0.8676221706935134	1
ANXA10	0.301698301698302	0.8676221706935134	1
CDH12	0.301698301698302	0.8676221706935134	1
PART1	0.301698301698302	0.8676221706935134	1
RPL7P1	0.301698301698302	0.8676221706935134	1
HLA-U	0.301698301698302	0.8676221706935134	1
ELOVL4	0.301698301698302	0.8676221706935134	1
MAMDC2-AS1	0.301698301698302	0.8676221706935134	1
LPAR1	0.301698301698302	0.8676221706935134	1
AKNA	0.301698301698302	0.8676221706935134	1
CYP2C59P	0.301698301698302	0.8676221706935134	1
PA2G4	0.301698301698302	0.8676221706935134	1
LINC02464	0.301698301698302	0.8676221706935134	1
TRAJ32	0.301698301698302	0.8676221706935134	1
JDP2	0.301698301698302	0.8676221706935134	1
GOT2	0.301698301698302	0.8676221706935134	1
VAT1L	0.301698301698302	0.8676221706935134	1
COX6CP16	0.301698301698302	0.8676221706935134	1
TMEM199	0.301698301698302	0.8676221706935134	1
PSMD3	0.301698301698302	0.8676221706935134	1
DHX58	0.301698301698302	0.8676221706935134	1
TANC2	0.301698301698302	0.8676221706935134	1
FFAR1	0.301698301698302	0.8676221706935134	1
ZNF586	0.301698301698302	0.8676221706935134	1
SIGLEC1	0.301698301698302	0.8676221706935134	1
SMIM11A	0.301698301698302	0.8676221706935134	1
TFF3	0.301698301698302	0.8676221706935134	1
LINC01664	0.301698301698302	0.8676221706935134	1
SHISA8	0.301698301698302	0.8676221706935134	1
SLC25A5-AS1	0.301698301698302	0.8676221706935134	1
AIM2	0.302697302697303	0.8678186033293978	1
AKR1B1P1	0.302697302697303	0.8678186033293978	1
LINC01119	0.302697302697303	0.8678186033293978	1
SCN2A	0.302697302697303	0.8678186033293978	1
AGFG1	0.302697302697303	0.8678186033293978	1
EEF1A1P21	0.302697302697303	0.8678186033293978	1
CCNG2	0.302697302697303	0.8678186033293978	1
LINC02200	0.302697302697303	0.8678186033293978	1
RNU1-54P	0.302697302697303	0.8678186033293978	1
RNU7-143P	0.302697302697303	0.8678186033293978	1
RNU7-27P	0.302697302697303	0.8678186033293978	1
PRSS51	0.302697302697303	0.8678186033293978	1
DNAJC9	0.302697302697303	0.8678186033293978	1
RNU5B-6P	0.302697302697303	0.8678186033293978	1
RNA5SP327	0.302697302697303	0.8678186033293978	1
LINC02718	0.302697302697303	0.8678186033293978	1
THAP12P4	0.302697302697303	0.8678186033293978	1
LINC02451	0.302697302697303	0.8678186033293978	1
LINC02408	0.302697302697303	0.8678186033293978	1
TPP2	0.302697302697303	0.8678186033293978	1
TRAV23DV6	0.302697302697303	0.8678186033293978	1
MIR548Y	0.302697302697303	0.8678186033293978	1
HNRNPCP1	0.302697302697303	0.8678186033293978	1
LINC02274	0.302697302697303	0.8678186033293978	1
EIF2B2	0.302697302697303	0.8678186033293978	1
ATP5F1AP3	0.302697302697303	0.8678186033293978	1
P2RX5	0.302697302697303	0.8678186033293978	1
LLGL2	0.302697302697303	0.8678186033293978	1
MPPE1	0.302697302697303	0.8678186033293978	1
RNU6-116P	0.302697302697303	0.8678186033293978	1
CRB3	0.302697302697303	0.8678186033293978	1
TIMM29	0.302697302697303	0.8678186033293978	1
MTDHP4	0.302697302697303	0.8678186033293978	1
NLRP12	0.302697302697303	0.8678186033293978	1
DEFB126	0.302697302697303	0.8678186033293978	1
SGK2	0.302697302697303	0.8678186033293978	1
TIMP1	0.302697302697303	0.8678186033293978	1
CHCHD2P1	0.302697302697303	0.8678186033293978	1
HMGN1P37	0.302697302697303	0.8678186033293978	1
C1orf158	0.303696303696304	0.8680159562811977	1
NDUFS5	0.303696303696304	0.8680159562811977	1
NTNG1	0.303696303696304	0.8680159562811977	1
SLC5A6	0.303696303696304	0.8680159562811977	1
NMI	0.303696303696304	0.8680159562811977	1
STK11IP	0.303696303696304	0.8680159562811977	1
TCEA1P2	0.303696303696304	0.8680159562811977	1
LYAR	0.303696303696304	0.8680159562811977	1
KIAA0232	0.303696303696304	0.8680159562811977	1
DAP	0.303696303696304	0.8680159562811977	1
RNU1-17P	0.303696303696304	0.8680159562811977	1
HIST1H4G	0.303696303696304	0.8680159562811977	1
HSPE1P11	0.303696303696304	0.8680159562811977	1
POM121L12	0.303696303696304	0.8680159562811977	1
ZNF425	0.303696303696304	0.8680159562811977	1
ZNF398	0.303696303696304	0.8680159562811977	1
RPL23AP56	0.303696303696304	0.8680159562811977	1
AKR1C3	0.303696303696304	0.8680159562811977	1
RPL21P90	0.303696303696304	0.8680159562811977	1
RASSF7	0.303696303696304	0.8680159562811977	1
DIS3	0.303696303696304	0.8680159562811977	1
LINC00561	0.303696303696304	0.8680159562811977	1
RPL29P29	0.303696303696304	0.8680159562811977	1
ARHGEF40	0.303696303696304	0.8680159562811977	1
PPP2R3C	0.303696303696304	0.8680159562811977	1
L2HGDH	0.303696303696304	0.8680159562811977	1
PCNX1	0.303696303696304	0.8680159562811977	1
MIR345	0.303696303696304	0.8680159562811977	1
WHAMM	0.303696303696304	0.8680159562811977	1
LINC02152	0.303696303696304	0.8680159562811977	1
PDILT	0.303696303696304	0.8680159562811977	1
RNU6-21P	0.303696303696304	0.8680159562811977	1
EMC8	0.303696303696304	0.8680159562811977	1
RPL21P121	0.303696303696304	0.8680159562811977	1
C3	0.303696303696304	0.8680159562811977	1
SNORD105	0.303696303696304	0.8680159562811977	1
ZNF490	0.303696303696304	0.8680159562811977	1
CYP4F12	0.303696303696304	0.8680159562811977	1
IQCN	0.303696303696304	0.8680159562811977	1
RNA5SP470	0.303696303696304	0.8680159562811977	1
MIR373	0.303696303696304	0.8680159562811977	1
H6PD	0.304695304695305	0.8682142059562888	1
RNU6-537P	0.304695304695305	0.8682142059562888	1
S100A7L2	0.304695304695305	0.8682142059562888	1
HEATR1	0.304695304695305	0.8682142059562888	1
KRT18P52	0.304695304695305	0.8682142059562888	1
ZBTB11	0.304695304695305	0.8682142059562888	1
RNU6-506P	0.304695304695305	0.8682142059562888	1
LINC02101	0.304695304695305	0.8682142059562888	1
FBN2	0.304695304695305	0.8682142059562888	1
STK19	0.304695304695305	0.8682142059562888	1
HILPDA	0.304695304695305	0.8682142059562888	1
MIR96	0.304695304695305	0.8682142059562888	1
OSGIN2	0.304695304695305	0.8682142059562888	1
FAM71BP1	0.304695304695305	0.8682142059562888	1
RPL35	0.304695304695305	0.8682142059562888	1
AK3P5	0.304695304695305	0.8682142059562888	1
OR8A2P	0.304695304695305	0.8682142059562888	1
AQP2	0.304695304695305	0.8682142059562888	1
MTCL1P1	0.304695304695305	0.8682142059562888	1
RNU6-77P	0.304695304695305	0.8682142059562888	1
ATP6V1G1P7	0.304695304695305	0.8682142059562888	1
SNORD113-4	0.304695304695305	0.8682142059562888	1
RPL21P13	0.304695304695305	0.8682142059562888	1
NDUFB4P3	0.304695304695305	0.8682142059562888	1
RPS29P21	0.304695304695305	0.8682142059562888	1
EIF3G	0.304695304695305	0.8682142059562888	1
TMEM150B	0.304695304695305	0.8682142059562888	1
ZNF814	0.304695304695305	0.8682142059562888	1
RPL21P3	0.304695304695305	0.8682142059562888	1
PTPN1	0.304695304695305	0.8682142059562888	1
RBM38	0.304695304695305	0.8682142059562888	1
SETD4	0.304695304695305	0.8682142059562888	1
PDGFB	0.304695304695305	0.8682142059562888	1
MIR4769	0.304695304695305	0.8682142059562888	1
RNU6-617P	0.305694305694306	0.8684133287620466	1
NDUFS6P1	0.305694305694306	0.8684133287620466	1
RNU6-428P	0.305694305694306	0.8684133287620466	1
RNU2-40P	0.305694305694306	0.8684133287620466	1
HNRNPA3P7	0.305694305694306	0.8684133287620466	1
TNF	0.305694305694306	0.8684133287620466	1
HLFP1	0.305694305694306	0.8684133287620466	1
PDCD2	0.305694305694306	0.8684133287620466	1
RP9	0.305694305694306	0.8684133287620466	1
OR2F1	0.305694305694306	0.8684133287620466	1
RNA5SP257	0.305694305694306	0.8684133287620466	1
MIR548H4	0.305694305694306	0.8684133287620466	1
EIF1P1	0.305694305694306	0.8684133287620466	1
NFIL3	0.305694305694306	0.8684133287620466	1
OR52K1	0.305694305694306	0.8684133287620466	1
RN7SL12P	0.305694305694306	0.8684133287620466	1
RNU6-262P	0.305694305694306	0.8684133287620466	1
LINC02717	0.305694305694306	0.8684133287620466	1
LINC02471	0.305694305694306	0.8684133287620466	1
RN7SKP166	0.305694305694306	0.8684133287620466	1
ABHD13	0.305694305694306	0.8684133287620466	1
SNORD114-26	0.305694305694306	0.8684133287620466	1
APOOP5	0.305694305694306	0.8684133287620466	1
HP	0.305694305694306	0.8684133287620466	1
ADPRM	0.305694305694306	0.8684133287620466	1
DBF4B	0.305694305694306	0.8684133287620466	1
ZADH2	0.305694305694306	0.8684133287620466	1
MPV17L2	0.305694305694306	0.8684133287620466	1
LINC01233	0.305694305694306	0.8684133287620466	1
AP1S2	0.305694305694306	0.8684133287620466	1
DLG3	0.305694305694306	0.8684133287620466	1
EXOSC10	0.306693306693307	0.8686133011058466	1
ZNF687	0.306693306693307	0.8686133011058466	1
GBAP1	0.306693306693307	0.8686133011058466	1
RNA5SP79	0.306693306693307	0.8686133011058466	1
ACTN2	0.306693306693307	0.8686133011058466	1
FAM183DP	0.306693306693307	0.8686133011058466	1
P3H2-AS1	0.306693306693307	0.8686133011058466	1
INTS12	0.306693306693307	0.8686133011058466	1
LINC02213	0.306693306693307	0.8686133011058466	1
UQCRQ	0.306693306693307	0.8686133011058466	1
ZC3HC1	0.306693306693307	0.8686133011058466	1
ZFAT	0.306693306693307	0.8686133011058466	1
WDR38	0.306693306693307	0.8686133011058466	1
NACC2	0.306693306693307	0.8686133011058466	1
MIR4484	0.306693306693307	0.8686133011058466	1
OR51E1	0.306693306693307	0.8686133011058466	1
FSHB	0.306693306693307	0.8686133011058466	1
TRIM77BP	0.306693306693307	0.8686133011058466	1
P2RY2	0.306693306693307	0.8686133011058466	1
HTR1DP1	0.306693306693307	0.8686133011058466	1
RNU6-399P	0.306693306693307	0.8686133011058466	1
BRK1P2	0.306693306693307	0.8686133011058466	1
RN7SL189P	0.306693306693307	0.8686133011058466	1
RAB15	0.306693306693307	0.8686133011058466	1
FLVCR2	0.306693306693307	0.8686133011058466	1
GOLGA5	0.306693306693307	0.8686133011058466	1
EVL	0.306693306693307	0.8686133011058466	1
LINC02320	0.306693306693307	0.8686133011058466	1
